NAME.FIB	category	SIZE_FIB	NES_FIB	NOM.p.val	FDR.q.val	NAME.ESC	SIZE_ESC	NES_ESC	NOM.p.val.1	FDR.q.val.1	fib_add_esc	fib_minus_esc
GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_BCELL_UP	C7_ immunologic signatures	176	0.7348298	0.96740395	0.9766031	GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_BCELL_UP	177	0.8709098	0.79352224	1	1.6057396	-0.13608
GO_REGULATION_OF_FILOPODIUM_ASSEMBLY	c5.BP_ GO biological process	30	0.7344521	0.8834356	0.9768388	GO_REGULATION_OF_FILOPODIUM_ASSEMBLY	33	1.160875	0.24009603	0.6513314	1.8953271	-0.4264229
GSE369_PRE_VS_POST_IL6_INJECTION_SOCS3_KO_LIVER_DN	C7_ immunologic signatures	184	0.73423237	0.98490125	0.97694033	GSE369_PRE_VS_POST_IL6_INJECTION_SOCS3_KO_LIVER_DN	186	1.0383993	0.40040445	0.8610404	1.77263167	-0.30416693
GSE23114_WT_VS_SLE2C1_MOUSE_SPLEEN_B1A_BCELL_UP	C7_ immunologic signatures	180	0.73421174	0.977327	0.9768624	GSE23114_WT_VS_SLE2C1_MOUSE_SPLEEN_B1A_BCELL_UP	182	-1.4168307	0	0.19521531	-0.68261896	2.15104244
SASSON_RESPONSE_TO_FORSKOLIN_UP	c2.CGP_ chemical and genetic perturbations	79	0.73343545	0.9348958	0.97745514	SASSON_RESPONSE_TO_FORSKOLIN_UP	80	1.0165387	0.48526317	0.8951698	1.74997415	-0.28310325
GO_RESPONSE_TO_VITAMIN_A	c5.BP_ GO biological process	16	0.7333535	0.8356589	0.9774329	GO_RESPONSE_TO_VITAMIN_A	18	1.4488693	0.045393858	0.2919171	2.1822228	-0.7155158
GSE19512_NAUTRAL_VS_INDUCED_TREG_DN	C7_ immunologic signatures	166	0.73313475	0.9787736	0.9775266	GSE19512_NAUTRAL_VS_INDUCED_TREG_DN	170	1.0704097	0.3343465	0.8042258	1.80354445	-0.33727495
GSE45365_WT_VS_IFNAR_KO_CD8A_DC_MCMV_INFECTION_UP	C7_ immunologic signatures	174	0.7326939	0.98313254	0.9778098	GSE45365_WT_VS_IFNAR_KO_CD8A_DC_MCMV_INFECTION_UP	174	1.0332842	0.43680486	0.8717115	1.7659781	-0.3005903
GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_3H_UP	C7_ immunologic signatures	158	0.7323842	0.9677419	0.9779855	GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_3H_UP	171	1.0377992	0.40141556	0.8622735	1.7701834	-0.305415
PID_NFAT_3PATHWAY	c2.CP_ Canonical pathways	52	0.73215514	0.9257642	0.97809017	PID_NFAT_3PATHWAY	52	1.2339592	0.1513453	0.5352852	1.96611434	-0.50180406
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	c2.CP_REACTOME_ Reactome gene sets	42	0.7321429	0.9047619	0.9780045	REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	43	1.5692863	0.008064516	0.19041105	2.3014292	-0.8371434
GO_NEGATIVE_REGULATION_OF_VIRAL_TRANSCRIPTION	c5.BP_ GO biological process	19	0.73188627	0.8537736	0.9781323	GO_NEGATIVE_REGULATION_OF_VIRAL_TRANSCRIPTION	20	0.75724494	0.8002611	1	1.48913121	-0.02535867
TIMOFEEVA_GROWTH_STRESS_VIA_STAT1_DN	c2.CGP_ chemical and genetic perturbations	16	0.73129004	0.8314425	0.9785513	TIMOFEEVA_GROWTH_STRESS_VIA_STAT1_DN	16	1.0323738	0.4457216	0.87288505	1.76366384	-0.30108376
GO_NEUROTRANSMITTER_METABOLIC_PROCESS	c5.BP_ GO biological process	22	0.73128563	0.85603714	0.9784603	GO_NEUROTRANSMITTER_METABOLIC_PROCESS	24	1.089469	0.3726708	0.7718293	1.82075463	-0.35818337
ST_TUMOR_NECROSIS_FACTOR_PATHWAY	c2.CP_ Canonical pathways	29	0.7312045	0.881203	0.97843194	ST_TUMOR_NECROSIS_FACTOR_PATHWAY	28	0.672071	0.8926417	1	1.4032755	0.0591335
GSE37301_MULTIPOTENT_PROGENITOR_VS_CD4_TCELL_DN	C7_ immunologic signatures	179	0.7310699	0.98190594	0.97845405	GSE37301_MULTIPOTENT_PROGENITOR_VS_CD4_TCELL_DN	183	0.6853547	0.98785424	1	1.4164246	0.0457152
GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_PDC_DN	C7_ immunologic signatures	176	0.7309724	0.9760192	0.9784416	GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_PDC_DN	178	0.5930985	1	1	1.3240709	0.1378739
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	c2.CP_REACTOME_ Reactome gene sets	35	0.73080873	0.8688047	0.97848797	REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	42	0.75940406	0.8352535	1	1.49021279	-0.02859533
GSE15659_RESTING_VS_ACTIVATED_TREG_DN	C7_ immunologic signatures	164	0.73070145	0.9786223	0.9784786	GSE15659_RESTING_VS_ACTIVATED_TREG_DN	165	1.0642376	0.3628049	0.81524473	1.79493905	-0.33353615
GO_PIGMENT_GRANULE_LOCALIZATION	c5.BP_ GO biological process	22	0.73061615	0.8374613	0.97845125	GO_PIGMENT_GRANULE_LOCALIZATION	23	1.031008	0.4340796	0.8742672	1.76162415	-0.30039185
GO_TRANSCRIPTION_FACTOR_ACTIVITY_RNA_POLYMERASE_II_TRANSCRIPTION_FACTOR_BINDING	c5.GO molecular function	122	0.7305553	0.9677819	0.9784089	GO_TRANSCRIPTION_FACTOR_ACTIVITY_RNA_POLYMERASE_II_TRANSCRIPTION_FACTOR_BINDING	124	-1.1447226	0.11111111	0.4500052	-0.4141673	1.8752779
REACTOME_DOWNSTREAM_TCR_SIGNALING	c2.CP_REACTOME_ Reactome gene sets	28	0.73014086	0.87900877	0.9786609	REACTOME_DOWNSTREAM_TCR_SIGNALING	30	1.0297154	0.44717446	0.87588507	1.75985626	-0.29957454
GSE12392_CD8A_POS_VS_NEG_SPLEEN_IFNB_KO_DC_DN	C7_ immunologic signatures	183	0.7290231	0.98088413	0.9795035	GSE12392_CD8A_POS_VS_NEG_SPLEEN_IFNB_KO_DC_DN	187	0.9695449	0.5861027	0.9617306	1.698568	-0.2405218
GO_REGULATION_OF_NEURONAL_SYNAPTIC_PLASTICITY	c5.BP_ GO biological process	44	0.72897255	0.9026549	0.9794499	GO_REGULATION_OF_NEURONAL_SYNAPTIC_PLASTICITY	45	0.72521716	0.8891429	1	1.45418971	0.00375539
GSE11864_CSF1_IFNG_VS_CSF1_IFNG_PAM3CYS_IN_MAC_UP	C7_ immunologic signatures	173	0.7285065	0.9753521	0.97973484	GSE11864_CSF1_IFNG_VS_CSF1_IFNG_PAM3CYS_IN_MAC_UP	176	1.130983	0.21175279	0.7052213	1.8594895	-0.4024765
LIN_MELANOMA_COPY_NUMBER_DN	c2.CGP_ chemical and genetic perturbations	36	0.7281589	0.88081396	0.97992575	LIN_MELANOMA_COPY_NUMBER_DN	36	0.8946527	0.6373494	1	1.6228116	-0.1664938
GO_PHOTOTRANSDUCTION_VISIBLE_LIGHT	c5.BP_ GO biological process	18	0.72780395	0.86245954	0.98012155	GO_PHOTOTRANSDUCTION_VISIBLE_LIGHT	18	-1.0204014	0.40888888	0.65786654	-0.29259745	1.74820535
GO_EXTRINSIC_COMPONENT_OF_CYTOPLASMIC_SIDE_OF_PLASMA_MEMBRANE	c5.CC_ GO cellular component	93	0.72771287	0.9528178	0.9800998	GO_EXTRINSIC_COMPONENT_OF_CYTOPLASMIC_SIDE_OF_PLASMA_MEMBRANE	95	1.1204938	0.27916667	0.72290903	1.84820667	-0.39278093
TAANNYSGCG_UNKNOWN	c3.TFT_ transcription factor targets	73	0.72734034	0.94165534	0.980304	TAANNYSGCG_UNKNOWN	75	-1.1123366	0.1875	0.501955	-0.38499626	1.83967694
BIOCARTA_VEGF_PATHWAY	c2.CP_BIOCARTA_ BioCarta gene sets	28	0.72689325	0.8763693	0.9805739	BIOCARTA_VEGF_PATHWAY	28	0.92044437	0.59592324	1	1.64733762	-0.19355112
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	c2.CP_BIOCARTA_ BioCarta gene sets	98	0.7267855	0.9617347	0.9805663	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	102	1.237051	0.11030177	0.5307065	1.9638365	-0.5102655
GO_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT	c5.CC_ GO cellular component	92	0.726533	0.9550706	0.9806794	GO_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT	93	0.70292485	0.93993676	1	1.42945785	0.02360815
STAT1_03	c3.TFT_ transcription factor targets	215	0.7262233	0.9849711	0.9808298	STAT1_03	218	0.6661989	0.9949495	1	1.3924222	0.0600244
GO_GOLGI_TO_PLASMA_MEMBRANE_TRANSPORT	c5.BP_ GO biological process	37	0.7261799	0.8955882	0.98076826	GO_GOLGI_TO_PLASMA_MEMBRANE_TRANSPORT	37	0.9377889	0.6023392	0.99338377	1.6639688	-0.211609
GO_INTRINSIC_COMPONENT_OF_ORGANELLE_MEMBRANE	c5.CC_ GO cellular component	221	0.725859	0.9908257	0.9809366	GO_INTRINSIC_COMPONENT_OF_ORGANELLE_MEMBRANE	225	1.1612998	0.12714429	0.6512999	1.8871588	-0.4354408
GO_MAINTENANCE_OF_LOCATION_IN_CELL	c5.BP_ GO biological process	91	0.72582394	0.95646435	0.9808698	GO_MAINTENANCE_OF_LOCATION_IN_CELL	91	0.8731735	0.7251586	1	1.59899744	-0.14734956
GSE33425_CD161_INT_VS_NEG_CD8_TCELL_UP	C7_ immunologic signatures	188	0.7256847	0.99311924	0.98088306	GSE33425_CD161_INT_VS_NEG_CD8_TCELL_UP	189	-0.8907796	0.9166667	0.8323803	-0.1650949	1.6164643
GO_PIGMENTATION	c5.BP_ GO biological process	74	0.72505206	0.94736844	0.9812921	GO_PIGMENTATION	78	0.76594704	0.86199576	1	1.4909991	-0.04089498
GO_MEMBRANE_DISASSEMBLY	c5.BP_ GO biological process	44	0.7249221	0.90960455	0.981303	GO_MEMBRANE_DISASSEMBLY	44	0.8178459	0.7650463	1	1.542768	-0.0929238
GSE25147_UNSTIM_VS_HELIOBACTER_PYLORI_LPS_STIM_MKN45_CELL_UP	C7_ immunologic signatures	149	0.724369	0.98685783	0.9816418	GSE25147_UNSTIM_VS_HELIOBACTER_PYLORI_LPS_STIM_MKN45_CELL_UP	154	-1.2941264	0	0.28892058	-0.5697574	2.0184954
GSE24814_STAT5_KO_VS_WT_PRE_BCELL_DN	C7_ immunologic signatures	187	0.7240565	0.98472387	0.98179615	GSE24814_STAT5_KO_VS_WT_PRE_BCELL_DN	190	0.9150936	0.6985887	1	1.6391501	-0.1910371
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	c2.CP_REACTOME_ Reactome gene sets	15	0.72370344	0.84375	0.9819685	REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	17	1.1915088	0.25492772	0.60461026	1.91521224	-0.46780536
GCM_FANCL	c4.CGN_ cancer gene neighborhoods	22	0.723656	0.86175114	0.9819116	GCM_FANCL	22	-0.8721692	0.6486486	0.8536446	-0.1485132	1.5958252
GSE17721_CTRL_VS_GARDIQUIMOD_2H_BMDC_UP	C7_ immunologic signatures	169	0.72350764	0.9820144	0.981931	GSE17721_CTRL_VS_GARDIQUIMOD_2H_BMDC_UP	171	0.7418501	0.9574468	1	1.46535774	-0.01834246
GSE29164_DAY3_VS_DAY7_CD8_TCELL_TREATED_MELANOMA_DN	C7_ immunologic signatures	164	0.7233484	0.9842041	0.9819608	GSE29164_DAY3_VS_DAY7_CD8_TCELL_TREATED_MELANOMA_DN	169	0.86077327	0.7905544	1	1.58412167	-0.13742487
GO_REGULATION_OF_VESICLE_FUSION	c5.BP_ GO biological process	53	0.7230587	0.92362094	0.982092	GO_REGULATION_OF_VESICLE_FUSION	54	1.5728654	0.003314917	0.18642578	2.2959241	-0.8498067
MOREAUX_MULTIPLE_MYELOMA_BY_TACI_DN	c2.CGP_ chemical and genetic perturbations	144	0.7228026	0.9732685	0.98219085	MOREAUX_MULTIPLE_MYELOMA_BY_TACI_DN	145	-1.6665229	0	0.06661753	-0.9437203	2.3893255
PID_TCPTP_PATHWAY	c2.CP_ Canonical pathways	42	0.7224691	0.8938714	0.9823466	PID_TCPTP_PATHWAY	43	1.3789607	0.06101695	0.35615525	2.1014298	-0.6564916
GO_FOLIC_ACID_CONTAINING_COMPOUND_METABOLIC_PROCESS	c5.BP_ GO biological process	25	0.72238445	0.87738854	0.98231417	GO_FOLIC_ACID_CONTAINING_COMPOUND_METABOLIC_PROCESS	26	-1.1706465	0.19339623	0.41580898	-0.44826205	1.89303095
GSE17974_2.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_UP	C7_ immunologic signatures	169	0.7223673	0.97973776	0.9822308	GSE17974_2.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_UP	170	0.7801496	0.92166835	1	1.5025169	-0.0577823
CHANGOLKAR_H2AFY_TARGETS_DN	c2.CGP_ chemical and genetic perturbations	34	0.7221528	0.8854626	0.9823004	CHANGOLKAR_H2AFY_TARGETS_DN	34	0.8263078	0.75555557	1	1.5484606	-0.104155
GNF2_TNFRSF1B	c4.CGN_ cancer gene neighborhoods	47	0.7219717	0.92083335	0.9823423	GNF2_TNFRSF1B	50	1.0702361	0.367713	0.8047144	1.7922078	-0.3482644
GSE14308_TH1_VS_TH17_DN	C7_ immunologic signatures	175	0.72127855	0.9893743	0.9827716	GSE14308_TH1_VS_TH17_DN	176	0.9168764	0.7112462	1	1.63815495	-0.19559785
NIELSEN_LEIOMYOSARCOMA_CNN1_DN	c2.CGP_ chemical and genetic perturbations	19	0.7211057	0.86541474	0.9828102	NIELSEN_LEIOMYOSARCOMA_CNN1_DN	20	-1.0124621	0.40930232	0.6697263	-0.2913564	1.7335678
GO_POSITIVE_REGULATION_OF_INTERLEUKIN_4_PRODUCTION	c5.BP_ GO biological process	15	0.7208348	0.8429752	0.9829167	GO_POSITIVE_REGULATION_OF_INTERLEUKIN_4_PRODUCTION	18	1.4003855	0.07095926	0.33913332	2.1212203	-0.6795507
GSE17721_CTRL_VS_LPS_2H_BMDC_UP	C7_ immunologic signatures	177	0.72056526	0.9843562	0.98302966	GSE17721_CTRL_VS_LPS_2H_BMDC_UP	181	0.71752137	0.958502	1	1.43808663	0.00304389
GO_IRON_ION_BINDING	c5.GO molecular function	121	0.720546	0.97384804	0.9829491	GO_IRON_ION_BINDING	123	1.3881961	0.014418126	0.34813482	2.1087421	-0.6676501
GO_PRE_AUTOPHAGOSOMAL_STRUCTURE	c5.CC_ GO cellular component	28	0.72034746	0.88736683	0.9829975	GO_PRE_AUTOPHAGOSOMAL_STRUCTURE	28	0.89481944	0.63325185	1	1.6151669	-0.17447198
GO_SECONDARY_METABOLIC_PROCESS	c5.BP_ GO biological process	40	0.7202897	0.9030837	0.98294336	GO_SECONDARY_METABOLIC_PROCESS	41	0.7606856	0.8335274	1	1.4809753	-0.0403959
GO_REGULATION_OF_PROTEIN_ACETYLATION	c5.BP_ GO biological process	59	0.7199752	0.9256662	0.9830734	GO_REGULATION_OF_PROTEIN_ACETYLATION	60	-0.8496573	0.8041237	0.8683382	-0.1296821	1.5696325
GSE15659_NONSUPPRESSIVE_TCELL_VS_ACTIVATED_TREG_DN	C7_ immunologic signatures	165	0.71964675	0.9808383	0.98322505	GSE15659_NONSUPPRESSIVE_TCELL_VS_ACTIVATED_TREG_DN	169	0.8281298	0.86598986	1	1.54777655	-0.10848305
GSE2770_IL12_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_6H_UP	C7_ immunologic signatures	153	0.718755	0.98431844	0.983792	GSE2770_IL12_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_6H_UP	162	1.103754	0.24671385	0.749913	1.822509	-0.384999
MODULE_218	c4.CM_ cancer modules	17	0.71863395	0.86862445	0.9837852	MODULE_218	19	0.8671393	0.67794484	1	1.58577325	-0.14850535
WU_HBX_TARGETS_1_DN	c2.CGP_ chemical and genetic perturbations	21	0.71845233	0.8649469	0.98381746	WU_HBX_TARGETS_1_DN	21	-0.77717704	0.80203044	0.92322683	-0.05872471	1.49562937
GO_LIGAND_DEPENDENT_NUCLEAR_RECEPTOR_BINDING	c5.GO molecular function	21	0.71808505	0.8701923	0.98399985	GO_LIGAND_DEPENDENT_NUCLEAR_RECEPTOR_BINDING	22	-1.0002521	0.43010753	0.684876	-0.28216705	1.71833715
GSE360_CTRL_VS_L_MAJOR_MAC_UP	C7_ immunologic signatures	171	0.71789753	0.97906977	0.98403937	GSE360_CTRL_VS_L_MAJOR_MAC_UP	176	0.96512306	0.595117	0.9651442	1.68302059	-0.24722553
FINETTI_BREAST_CANCER_KINOME_GREEN	c2.CGP_ chemical and genetic perturbations	15	0.7178714	0.8452769	0.9839634	FINETTI_BREAST_CANCER_KINOME_GREEN	16	1.2369989	0.1904762	0.53051376	1.9548703	-0.5191275
GO_ORGANIC_ACID_SODIUM_SYMPORTER_ACTIVITY	c5.GO molecular function	27	0.71785766	0.8836858	0.983878	GO_ORGANIC_ACID_SODIUM_SYMPORTER_ACTIVITY	30	1.0823667	0.38270143	0.7831127	1.80022436	-0.36450904
CHR11P13	C1: positional gene sets	34	0.71777	0.9040698	0.98384666	CHR11P13	35	0.67229486	0.9138135	1	1.39006486	0.04547514
BIOCARTA_NFKB_PATHWAY	c2.CP_BIOCARTA_ BioCarta gene sets	23	0.71740115	0.88080496	0.9840152	BIOCARTA_NFKB_PATHWAY	22	1.4066312	0.048029557	0.33100083	2.12403235	-0.68923005
GSE28726_ACT_CD4_TCELL_VS_ACT_NKTCELL_DN	C7_ immunologic signatures	171	0.717168	0.9866667	0.98408484	GSE28726_ACT_CD4_TCELL_VS_ACT_NKTCELL_DN	171	0.9897729	0.5298886	0.9355354	1.7069409	-0.2726049
GSE2770_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_48H_DN	C7_ immunologic signatures	169	0.7171534	0.98671496	0.9839994	GSE2770_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_48H_DN	169	-1.1106645	0.13333334	0.50448155	-0.3935111	1.8278179
AAGWWRNYGGC_UNKNOWN	c3.TFT_ transcription factor targets	111	0.71714634	0.97834396	0.9839084	AAGWWRNYGGC_UNKNOWN	110	-0.899958	0.88461536	0.8214184	-0.18281166	1.61710434
GO_POSITIVE_REGULATION_OF_STEROL_TRANSPORT	c5.BP_ GO biological process	16	0.71680045	0.8532258	0.9840635	GO_POSITIVE_REGULATION_OF_STEROL_TRANSPORT	16	0.7851343	0.7702703	1	1.50193475	-0.06833385
GO_NEGATIVE_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY	c5.BP_ GO biological process	19	0.7166826	0.8844376	0.9840521	GO_NEGATIVE_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY	19	0.4671316	0.9934037	1	1.1838142	0.249551
CHR17Q24	C1: positional gene sets	28	0.7164989	0.8768769	0.98408943	CHR17Q24	31	1.1626805	0.2555012	0.64887846	1.8791794	-0.4461816
DORMOY_ELAVL1_TARGETS	c2.CGP_ chemical and genetic perturbations	16	0.71592724	0.8516746	0.984401	DORMOY_ELAVL1_TARGETS	15	0.54664826	0.96675533	1	1.2625755	0.16927898
KEGG_PRIMARY_IMMUNODEFICIENCY	c2.CP_BIOCARTA_ BioCarta gene sets	30	0.71571857	0.8786482	0.98444897	KEGG_PRIMARY_IMMUNODEFICIENCY	34	0.95494044	0.56973994	0.97628224	1.67065901	-0.23922187
GSE16522_MEMORY_VS_NAIVE_CD8_TCELL_UP	C7_ immunologic signatures	174	0.71511817	0.9919262	0.98477244	GSE16522_MEMORY_VS_NAIVE_CD8_TCELL_UP	176	0.8468186	0.8326572	1	1.56193677	-0.13170043
WU_HBX_TARGETS_2_UP	c2.CGP_ chemical and genetic perturbations	18	0.7150117	0.8637084	0.98475087	WU_HBX_TARGETS_2_UP	18	0.74263173	0.8174905	1	1.45764343	-0.02762003
GO_UTERUS_DEVELOPMENT	c5.BP_ GO biological process	16	0.7149687	0.8685065	0.98468274	GO_UTERUS_DEVELOPMENT	18	0.99619776	0.4830287	0.92926294	1.71116646	-0.28122906
GO_ATRIOVENTRICULAR_VALVE_MORPHOGENESIS	c5.BP_ GO biological process	16	0.71494555	0.8612521	0.98460424	GO_ATRIOVENTRICULAR_VALVE_MORPHOGENESIS	16	0.77316827	0.7899604	1	1.48811382	-0.05822272
GO_REGULATION_OF_NUCLEASE_ACTIVITY	c5.BP_ GO biological process	22	0.7143069	0.8508634	0.9849561	GO_REGULATION_OF_NUCLEASE_ACTIVITY	21	-0.9909667	0.43939394	0.70140517	-0.2766598	1.7052736
GSE25123_CTRL_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DN	C7_ immunologic signatures	157	0.71412313	0.9915561	0.98498726	GSE25123_CTRL_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DN	164	0.7331053	0.9438776	1	1.44722843	-0.01898217
MILI_PSEUDOPODIA_HAPTOTAXIS_UP	c2.CGP_ chemical and genetic perturbations	460	0.71406794	0.99893844	0.9849297	MILI_PSEUDOPODIA_HAPTOTAXIS_UP	460	0	0	0	0.71406794	0.71406794
GSE24634_NAIVE_CD4_TCELL_VS_DAY5_IL4_CONV_TREG_UP	C7_ immunologic signatures	166	0.7139129	0.9880096	0.984938	GSE24634_NAIVE_CD4_TCELL_VS_DAY5_IL4_CONV_TREG_UP	168	0.7882089	0.8872105	1	1.5021218	-0.074296
GO_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	c5.BP_ GO biological process	25	0.71389467	0.8765625	0.9848539	GO_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	25	0.993488	0.49388754	0.9309752	1.70738267	-0.27959333
GO_RESPONSE_TO_SALT_STRESS	c5.BP_ GO biological process	15	0.71364385	0.8529887	0.984932	GO_RESPONSE_TO_SALT_STRESS	15	1.5859193	0.005148005	0.1778171	2.29956315	-0.87227545
GSE7852_TREG_VS_TCONV_THYMUS_DN	C7_ immunologic signatures	170	0.7130505	0.99525505	0.98525584	GSE7852_TREG_VS_TCONV_THYMUS_DN	172	1.4211155	0	0.31899083	2.134166	-0.708065
GO_PHOSPHATIDYLSERINE_METABOLIC_PROCESS	c5.BP_ GO biological process	24	0.71272266	0.87835705	0.98538154	GO_PHOSPHATIDYLSERINE_METABOLIC_PROCESS	28	1.2134143	0.20731707	0.5717996	1.92613696	-0.50069164
CAGNYGKNAAA_UNKNOWN	c3.TFT_ transcription factor targets	64	0.71269643	0.9427374	0.9853052	CAGNYGKNAAA_UNKNOWN	64	1.1200818	0.2771739	0.7233787	1.83277823	-0.40738537
GO_CLATHRIN_COAT	c5.CC_ GO cellular component	44	0.71243644	0.92565596	0.98539245	GO_CLATHRIN_COAT	45	1.0461164	0.40160182	0.8470718	1.75855284	-0.33367996
GO_PIGMENT_CELL_DIFFERENTIATION	c5.BP_ GO biological process	22	0.71206015	0.88095236	0.98554796	GO_PIGMENT_CELL_DIFFERENTIATION	24	0.68330026	0.88029927	1	1.39536041	0.02875989
SCHLOSSER_SERUM_RESPONSE_UP	c2.CGP_ chemical and genetic perturbations	121	0.7120088	0.9778598	0.9854849	SCHLOSSER_SERUM_RESPONSE_UP	121	0.91531175	0.66803277	1	1.62732055	-0.20330295
GO_P53_BINDING	c5.GO molecular function	63	0.7113752	0.9398085	0.9858144	GO_P53_BINDING	63	0.96145993	0.5582418	0.9696979	1.67283513	-0.25008473
GO_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT_MEMBRANE	c5.CC_ GO cellular component	55	0.7106329	0.93635076	0.9862102	GO_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT_MEMBRANE	55	0.8346351	0.75389755	1	1.545268	-0.1240022
GO_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	c5.BP_ GO biological process	16	0.7103462	0.86292833	0.98629487	GO_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	17	-1.0566248	0.40243903	0.5940058	-0.3462786	1.766971
BIOCARTA_MAPK_PATHWAY	c2.CP_BIOCARTA_ BioCarta gene sets	86	0.7092884	0.9593909	0.9868832	BIOCARTA_MAPK_PATHWAY	86	0.91909075	0.6516736	1	1.62837915	-0.20980235
GO_B_CELL_HOMEOSTASIS	c5.BP_ GO biological process	19	0.7091731	0.86743045	0.98686385	GO_B_CELL_HOMEOSTASIS	21	0.7992626	0.7465668	1	1.5084357	-0.0900895
BIOCARTA_TOLL_PATHWAY	c2.CP_BIOCARTA_ BioCarta gene sets	36	0.7091566	0.9034175	0.98677963	BIOCARTA_TOLL_PATHWAY	36	1.2319885	0.17912218	0.53688926	1.9411451	-0.5228319
GO_LAMELLIPODIUM_ASSEMBLY	c5.BP_ GO biological process	28	0.70905435	0.8806202	0.9867526	GO_LAMELLIPODIUM_ASSEMBLY	28	1.3811007	0.07168894	0.3565942	2.09015505	-0.67204635
GSE1112_OT1_CD8AB_VS_HY_CD8AA_THYMOCYTE_RTOC_CULTURE_DN	C7_ immunologic signatures	145	0.70896703	0.9814815	0.9867165	GSE1112_OT1_CD8AB_VS_HY_CD8AA_THYMOCYTE_RTOC_CULTURE_DN	152	-0.9263902	0.6666667	0.7880573	-0.21742317	1.63535723
CHR15Q13	C1: positional gene sets	25	0.70877105	0.8929712	0.98675007	CHR15Q13	27	1.4393401	0.05185185	0.30478415	2.14811115	-0.73056905
GO_PROTEIN_ACYLATION	c5.BP_ GO biological process	139	0.7081937	0.9863184	0.987011	GO_PROTEIN_ACYLATION	140	-0.8523396	0.8965517	0.86471355	-0.1441459	1.5605333
GSE26928_EFF_MEM_VS_CENTR_MEM_CD4_TCELL_DN	C7_ immunologic signatures	128	0.7081819	0.97903824	0.9869225	GSE26928_EFF_MEM_VS_CENTR_MEM_CD4_TCELL_DN	128	0.95851094	0.5873837	0.97239846	1.66669284	-0.25032904
GO_COPPER_ION_HOMEOSTASIS	c5.BP_ GO biological process	15	0.7075076	0.8582677	0.9872685	GO_COPPER_ION_HOMEOSTASIS	15	1.1061369	0.36133334	0.7446521	1.8136445	-0.3986293
GO_CARBOHYDRATE_DERIVATIVE_TRANSPORTER_ACTIVITY	c5.GO molecular function	32	0.7074727	0.8930636	0.9871954	GO_CARBOHYDRATE_DERIVATIVE_TRANSPORTER_ACTIVITY	32	1.162775	0.25238097	0.64880437	1.8702477	-0.4553023
GO_RENAL_WATER_HOMEOSTASIS	c5.BP_ GO biological process	26	0.70724523	0.8914027	0.9872494	GO_RENAL_WATER_HOMEOSTASIS	29	1.0605928	0.38875306	0.82252026	1.76783803	-0.35334757
GO_CORTICAL_CYTOSKELETON_ORGANIZATION	c5.BP_ GO biological process	34	0.7072364	0.9007752	0.98715883	GO_CORTICAL_CYTOSKELETON_ORGANIZATION	33	1.2907116	0.12930012	0.45698088	1.997948	-0.5834752
